"","subject.id","date","cohort","mean.temp","precipi","RE","minute.ema.was.collected","PosMean","NegMean","distances","unique_locations","novel_locations","RE_two_decimal","UL_two_decimal","TOP3_PCA3_HL","RE_NoInterpolation"
"10464","MS1017","12/19/2015",2,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10465","MS1017","12/20/2015",2,39,0,NA,859,38.25,49.25,NA,NA,NA,NA,NA,NA,NA
"10466","MS1017","12/21/2015",2,48,0,0.0469619856720654,NA,NA,NA,0.476718256,4,3,0.937130874,2,0.944981261,0.0465751181690961
"10467","MS1017","12/22/2015",2,58,0.19,0.198489681805825,735,46,33,10.78490222,417,416,2.019230784,11,1.667376182,0.122557631732527
"10468","MS1017","12/23/2015",2,56,1.16,0.370038199545327,NA,NA,NA,33.75628234,946,944,4.100041054,35,1.821287644,0.181874388393543
"10469","MS1017","12/24/2015",2,63,0.02,0,NA,NA,NA,0,1,0,0,1,0,0
"10470","MS1017","12/25/2015",2,58,0.1,0,589,55.25,26.75,0,1,0,0,1,0,0
"10471","MS1017","12/26/2015",2,55,0.01,0.0279214502142825,1021,44.25,22,0.025329051,2,1,0,1,0,0.0279214502142825
"10472","MS1017","12/27/2015",2,NA,NA,0,NA,NA,NA,0,1,0,0,1,0,0
"10473","MS1017","12/28/2015",2,42,0.05,NA,1084,53.25,25.5,NA,NA,NA,NA,NA,NA,NA
"10474","MS1017","12/29/2015",2,42,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10475","MS1017","12/30/2015",2,46,0.37,0.131153917833522,808,55.25,25.75,12.58785002,207,206,1.021802389,9,0.631333279,0.0943245843488281
"10476","MS1017","12/31/2015",2,48,0.06,0.173812157184763,NA,NA,NA,13.4247522,319,315,1.737255434,15,1.325858221,0.108026257183597
"10477","MS1017","1/1/2016",2,38,0,0.313669350427284,902,64.5,21.5,38.93537036,776,773,3.732020336,36,1.789472351,0.163983435947483
"10478","MS1017","1/2/2016",2,NA,NA,0,NA,NA,NA,0.0000949,1,0,0,1,0,0
"10479","MS1017","1/3/2016",2,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10480","MS1017","1/4/2016",2,NA,NA,0,NA,NA,NA,0,1,1,0,1,0,0
"10481","MS1017","1/5/2016",2,21,0,0.183572244509069,NA,NA,NA,12.66631392,363,359,2.000835425,11,1.264485376,0.117440428977324
"10482","MS1017","1/6/2016",2,NA,NA,0,1174,51.25,24.25,0,1,0,0,1,0,0
"10483","MS1017","1/7/2016",2,37,0,0.283124704765641,602,44.75,36,48.76894833,494,491,3.081476247,49,1.396505472,0.185592728725737
"10484","MS1017","1/8/2016",2,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10485","MS1017","1/9/2016",2,47,0.02,NA,860,62,25,NA,NA,NA,NA,NA,NA,NA
"10486","MS1017","1/10/2016",2,50,1.28,0.264811287166837,NA,NA,NA,74.61240491,454,444,3.021055654,90,1.88618847,0.177386607612894
"10487","MS1017","1/11/2016",2,34,0,NA,657,59.75,22,NA,NA,NA,NA,NA,NA,NA
"10488","MS1017","1/12/2016",2,34,0,0,NA,NA,NA,0,1,0,0,1,0,0
"10489","MS1017","1/13/2016",2,28,0,0.0492857193500107,NA,NA,NA,0.025329051,2,0,0,1,0,0.0492857193500107
"10490","MS1017","1/14/2016",2,NA,NA,0,907,40.5,37.25,0,1,0,0,1,0,0
"10491","MS1017","1/15/2016",2,41,0,0.26461801709687,890,51.75,27,77.23175255,478,472,3.414157924,70,2.002463379,0.187968625993269
"10492","MS1017","1/16/2016",2,49,0.33,0.503656247018425,NA,NA,NA,20.74572662,1359,1358,4.460632034,23,2.06690868,0.226412032588822
"10493","MS1017","1/17/2016",2,37,0.05,NA,1023,51,23.5,NA,NA,NA,NA,NA,NA,NA
"10494","MS1017","1/18/2016",2,27,0,0.124437440876323,NA,NA,NA,21.4501514,128,117,0.798796633,20,0.413241319,0.107255700093024
"10495","MS1017","1/19/2016",2,24,0,NA,874,38,28,NA,NA,NA,NA,NA,NA,NA
"10496","MS1017","1/20/2016",2,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10497","MS1017","1/21/2016",2,31,0,0.306942861198285,968,60.25,23.75,12.94077461,391,380,2.269118837,11,0.49486823,0.182595156533356
"10498","MS1017","1/22/2016",2,26,0.01,0.368822704090785,NA,NA,NA,44.79489803,844,755,3.511182902,25,1.349745539,0.214943506530149
"10499","MS1017","1/23/2016",2,27,2.4,0.0483923863840542,NA,NA,NA,0.448049047,5,3,0.959403754,2,0.959403754,0.0472381336928853
"10500","SC01287","3/14/2015",1,46,0.81,0.137343648837698,1080,58.25,3,18.68141711,131,131,2.073603175,24,1.033954619,0.117092269516557
"10501","SC01287","3/15/2015",1,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10502","SC01287","3/16/2015",1,44,0,0.216818624751881,NA,NA,NA,61.41515846,322,321,3.18848369,46,1.270653261,0.177714968460831
"10503","SC01287","3/17/2015",1,44,0.01,0.0471940780310747,1097,75.75,7,3.371565444,49,45,0.694947644,4,0.074276733,0.0382365735822268
"10504","SC01287","3/18/2015",1,33,0,0.165196274645459,NA,NA,NA,57.7135577,191,184,2.55217815,36,1.106241248,0.1436272646232
"10505","SC01287","3/19/2015",1,36,0,0.198030640758568,NA,NA,NA,60.81196917,235,230,3.067095174,31,1.083980853,0.169882082265325
"10506","SC01287","3/20/2015",1,34,0.28,0.271016914894428,NA,NA,NA,82.12858431,429,415,3.499108075,36,1.186066409,0.226624850598869
"10507","SC01287","3/21/2015",1,39,0.01,0.0885470574750343,47,16.25,62.25,39.70565763,98,95,1.562119209,35,0.903965289,0.0698869710459459
"10508","SC01287","3/22/2015",1,36,0,0.0217327454602037,NA,NA,NA,0.483921002,3,2,0.432750159,2,0,0.0213288777512808
"10509","SC01287","3/23/2015",1,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10510","SC01287","3/24/2015",1,35,0,0.0189920842498011,1081,84.25,0,1.817080939,12,11,0.323573409,2,0.021558504,0.0185296857845924
"10511","SC01287","3/25/2015",1,40,0.05,0.14938703123904,NA,NA,NA,58.69558931,207,199,2.518149779,53,1.538397132,0.12277069583165
"10512","SC01287","3/26/2015",1,48,0.24,0.230638081052512,NA,NA,NA,76.72886892,353,343,3.151025503,39,1.320215221,0.194063263555514
"10513","SC01287","3/27/2015",1,43,0.28,0.166920490681285,NA,NA,NA,51.03889878,210,201,2.406279561,42,1.240929652,0.133243294669666
"10514","SC01287","3/28/2015",1,34,0,0.128100286667999,NA,NA,NA,46.67711503,169,166,2.020602788,32,0.44919544,0.112732045432508
"10515","SC01287","3/29/2015",1,37,0,0.00483086931799662,266,NA,NA,0.633049088,12,11,0.038944066,2,0,0.00312985884620374
"10516","SC01287","3/30/2015",1,45,0,0.191564832706589,NA,NA,NA,62.29229228,248,235,2.523337682,29,1.184355518,0.156901383441403
"10517","SC01287","3/31/2015",1,42,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10518","SC01287","4/1/2015",1,43,0,0.193674658248675,1368,36.25,41.75,70.63206564,307,299,2.88610339,44,1.493755338,0.154437097809053
"10519","SC01287","4/2/2015",1,51,0,0.201560217511591,NA,NA,NA,64.0723858,281,267,2.939728263,41,1.079552144,0.167388158646498
"10520","SC01287","4/3/2015",1,58,0.04,0.0173885470831694,1412,33.75,20.25,2.86398393,18,17,0.246732172,2,0.224168404,0.0108858719994515
"10521","SC01287","4/4/2015",1,52,0,0.0624112245170665,NA,NA,NA,16.72019586,86,84,0.963161002,10,0.179691342,0.0555282749292717
"10522","SC01287","4/5/2015",1,53,0,0.0325506543895421,NA,NA,NA,1.174958445,8,7,0.625118969,3,0,0.0310797405549778
"10523","SC01287","4/6/2015",1,50,0,0.204798809088365,806,28.5,17,60.27000449,280,262,3.072126218,43,1.266719079,0.171107174109507
